order_id,customer_id,store_id,employee_id,order_date,payment_method,discount_pct,order_status
4044,794,12,44,"August 25, 2024",Credit Card,0.25,Completed
4045,91,8,21,10 May 2025,Gift Card,0.0,Completed
4046,845,2,34,23 Feb 2024,Debit  Card,0.0,Completed
4047,58,3,21,01/02/2024,Gift Card,0.0,Returned
4048,523,77,44,"May 25, 2023",Cash,10%,Completed
4049,377,7,13,"June 13, 2025",credit card,0.0,Completed
4050,146,9,32,,Credit Card,0.0,Completed
4051,238,6,51,,Gift Card,0.1,Completed
4052,83,9,43,10/09/2024,Credit Card,0.0,Completed
4053,375,5,80,"July 22, 2024",Cash,0.05,Completed
4054,28,9,76,"June 19, 2023",Credit Card,0.0,Completed
4055,608,13,35,2024/01/03,Cash,0.0,Completed
4056,412,6,37,2025-07-13,Credit Card,5%,Completed
4057,41,9,72,19-07-2025,Store Credit,15%,Completed
4058,1086,12,33,06 Apr 2024,Gift Card,0.1,Completed
4059,442,9,77,01/20/2023,credit card,5%,Completed
4060,539,11,35,29 Feb 2024,Credit Card,0.0,Completed
4061,415,11,8,08/27/2024,CASH,0.2,Completed
4062,723,13,87,18-09-2023,CASH,0.0,Completed
4063,97,6,15,06 Jul 2024,Debit  Card,0.0,Completed
4064,183,8,32,"August 03, 2024",credit card,0.0,Completed
4065,808,10,82,2024-07-09,Cash,0.0,Completed
4066,497,5,27,07/11/2023,Gift Card,0.0,Completed
4067,254,77,31,18/10/2023,Cash,0.0,Completed
4068,661,8,40,"May 26, 2023",NaN,0.05,Completed
4069,924,13,18,07/06/2026,PayPal,0.1,Completed
4070,671,13,30,02/03/2026,Credit Card,0.15,Completed
4071,1183,7,6,10/23/2025,credit card,0.05,Completed
4072,463,5,47,30/05/2023,Cash,0.2,Completed
4073,872,4,32,2025-04-19,Cash,0.0,Completed
4074,437,2,24,10/31/2025,CASH,0.0,Completed
4075,81,9,12,2023-12-04,Gift Card,0.0,Completed
4076,263,1,52,"July 18, 2025",Credit Card,0.0,Completed
4077,1136,6,13,"June 13, 2026",Gift Card,0.05,Completed
4078,134,5,32,27/01/2024,Gift Card,0.05,Completed
4079,542,7,49,2026/05/09,CASH,0.2,Completed
4080,112,1,63,22/07/2025,Debit  Card,0.0,Completed
4081,551,4,65,05/22/2024,credit card,5%,Completed
4082,545,12,44,27-12-2023,Store Credit,10%,Completed
4083,521,3,13,2025-12-02,credit card,0.0,Completed
4084,933,77,76,"June 01, 2023",,5%,Completed
4085,872,77,7,04-09-2025,Gift Card,15%,Completed
4086,1209,9,47,22/08/2024,Credit Card,0.1,Completed
4087,517,3,62,28/08/2024,credit card,0.0,Completed
4088,1077,11,75,09 May 2025,Gift Card,15%,Completed
4089,17,12,47,21/05/2024,Cash,0.0,Completed
4090,1015,9,6,17/04/2024,Store Credit,0.0,Completed
4091,635,5,45,05/26/2026,PayPal,0.1,Completed
4092,14,9,58,"March 13, 2026",Gift Card,0.0,Completed
4093,710,9,62,2025/09/08,PayPal,0.0,Completed
4094,573,77,11,2024-07-04,Debit  Card,0.0,Completed
4095,640,13,86,06/22/2025,Debit Card,10%,Completed
4096,567,7,28,28-10-2025,Debit  Card,20%,Completed
4097,477,6,62,02/27/2025,CASH,0.05,Completed
4098,298,77,13,23-08-2023,Store Credit,0.0,Completed
4099,563,8,79,25-06-2026,Cash,0.05,Completed
4100,9999,10,53,04/12/2025,Debit Card,0.05,Returned
4101,1092,10,81,2026-02-22,Credit Card,0.0,Completed
4102,337,4,29,2025/11/21,Gift Card,0.05,Completed
4103,376,3,35,09-09-2024,Store Credit,0.0,Completed
4104,211,7,18,25 Jan 2026,Debit  Card,0.0,Completed
4105,145,2,35,11 May 2023,Cash,0.05,Completed
4106,647,10,26,2024/12/19,Debit  Card,0.05,Completed
4107,228,2,67,01/26/2023,PayPal,10%,Returned
4108,550,1,17,"April 23, 2023",Gift Card,0.0,Completed
4109,1111,12,73,2026/01/09,PayPal,0.0,Returned
4110,1043,13,41,2025-03-19,PayPal,0.1,Completed
4111,515,10,23,06-01-2025,CASH,5%,Completed
4112,1067,7,53,2023/08/14,Gift Card,5%,Completed
4113,629,77,12,06/29/2025,Debit  Card,0.25,Completed
4114,810,11,39,23-02-2023,PayPal,0.1,Completed
4115,124,13,19,08/09/2023,credit card,0.0,Completed
4116,262,2,41,01-01-2025,PayPal,0.0,Completed
4117,335,10,56,04-08-2024,Debit Card,0.0,Completed
4118,57,1,16,14/12/2023,credit card,5%,PENDING
4119,259,77,20,15/12/2023,CASH,0.0,Completed
4120,320,12,5,30/09/2025,CASH,0.0,Completed
4121,389,8,7,08-08-2023,credit card,0.0,Cancelled
4122,479,9,68,2023/12/17,Debit  Card,20%,Completed
4123,940,2,14,2024/07/13,Store Credit,0.0,Returned
4124,827,10,14,13 Mar 2024,Store Credit,0.05,Completed
4125,674,13,65,2023-09-14,Store Credit,10%,Completed
4126,484,10,27,11/12/2025,Cash,0.0,Completed
4127,706,77,52,2025-01-17,Credit Card,0.25,Completed
4128,998,12,9,2024/08/08,credit card,0.1,Completed
4129,1212,1,8,,Store Credit,0.0,PENDING
4130,130,5,55,15 Jan 2023,Debit  Card,0.1,Completed
4131,965,13,65,04/13/2024,Cash,0.0,Completed
4132,967,1,12,,credit card,25%,Returned
4133,322,10,17,30/11/2024,Debit Card,0.0,Completed
4134,476,5,19,30/08/2025,CASH,15%,Completed
4135,1213,9,51,"May 08, 2024",Credit Card,0.25,Completed
4136,1067,9,43,20-09-2025,Store Credit,0.0,Completed
4137,1020,12,37,"June 29, 2024",Debit Card,0.0,Completed
4138,256,10,67,"January 11, 2025",Cash,0.0,Completed
4139,267,9,67,2024/01/02,Debit  Card,0.0,Completed
4140,417,9,61,02-09-2024,Credit Card,0.0,Completed
4141,609,8,42,09/16/2023,CASH,0.0,Completed
4142,977,1,21,2024-07-20,PayPal,10%,Completed
4143,963,77,13,10/07/2025,Debit  Card,0.0,Completed
4144,784,1,1,24-03-2023,credit card,0.0,Completed
4145,1017,77,48,16/01/2023,credit card,0.0,Completed
4146,640,5,73,06/03/2026,CASH,0.2,Completed
4147,150,5,84,02/16/2025,Credit Card,0.15,Completed
4148,295,6,999,2023/10/24,Credit Card,10%,Completed
4149,35,9,74,"February 15, 2026",none,0.0,Completed
4150,72,2,27,27/03/2025,Debit  Card,0.25,Completed
4151,456,8,49,13-02-2024,Gift Card,5%,Returned
4152,604,11,39,26-08-2025,Credit Card,0.1,completed
4153,672,13,14,,Credit Card,0.0,Completed
4154,331,8,2,2023-04-30,Credit Card,15%,Completed
4155,995,13,14,05/08/2025,Debit Card,0.25,Completed
4156,990,12,34,02/11/2023,Debit  Card,0.0,Completed
4157,241,6,38,15-10-2025,Gift Card,0.0,Completed
4158,1208,9,17,26 Feb 2025,Debit  Card,5%,Completed
4159,933,5,14,25 Dec 2025,Debit Card,0.15,Completed
4160,1006,12,46,"February 12, 2023",Store Credit,0.0,Completed
4161,397,1,88,16/10/2025,Store Credit,0.0,Completed
4162,778,6,71,2024-09-14,Credit Card,0.0,Completed
4163,330,3,3,2023/04/12,CASH,0.0,Completed
4164,1027,4,54,2025-05-26,Credit Card,0.1,Completed
4165,364,10,52,03/07/2023,CASH,0.0,Completed
4166,315,77,72,09/29/2024,Debit Card,0.0,Completed
4167,1078,2,90,2025/04/25,Debit Card,0.1,Completed
4168,869,4,54,,Gift Card,5%,Completed
4169,872,1,6,05/03/2023,Gift Card,0.0,Completed
4170,1076,9,72,10/17/2023,Debit Card,0.05,Completed
4171,408,12,88,21 Oct 2024,Cash,0.1,Completed
4172,559,6,23,2026-03-29,Credit Card,15%,Completed
4173,137,10,81,"December 08, 2023",credit card,10%,Completed
4174,130,77,42,05 Oct 2023,Debit Card,0.0,Completed
4175,156,2,22,08-03-2023,Credit Card,0.15,Completed
4176,958,13,6,"August 07, 2025",Credit Card,0.0,Completed
4177,583,10,31,2023-04-18,Credit Card,0.0,Completed
4178,251,5,49,08 Sep 2025,Debit  Card,0.1,Completed
4179,87,10,45,2026/01/05,Gift Card,0.05,Completed
4180,327,8,43,10-06-2026,Debit  Card,0.15,Completed
4181,115,6,24,2024/04/03,PayPal,0.1,Completed
4182,1183,77,9,26/06/2024,Gift Card,0.15,Completed
4183,554,77,5,"March 15, 2026",credit card,0.25,Completed
4184,1117,6,45,13/01/2026,Debit  Card,0.0,Completed
4185,888,3,60,2023-06-21,Credit Card,0.0,Completed
4186,68,4,3,02/18/2026,Store Credit,0.0,Completed
4187,1026,2,42,2025-09-12,Debit  Card,0.05,Completed
4188,1150,7,15,,Store Credit,0.15,Completed
4189,956,6,41,2026-04-21,PayPal,0.0,Completed
4190,1210,5,36,03/22/2026,CASH,0.0,Completed
4191,705,2,75,10/17/2025,Store Credit,0.2,Completed
4192,573,12,79,24-04-2024,Debit Card,0.05,Completed
4193,327,8,60,23-01-2024,Store Credit,0.0,Cancelled
4194,843,2,51,06/24/2025,Debit  Card,0.0,Completed
4195,1108,8,85,2024/11/08,Debit Card,0.05,Completed
4196,1177,1,58,01-12-2025,Credit Card,20%,Completed
4197,11,77,54,01 Sep 2025,PayPal,0.2,Completed
4198,809,1,43,"January 15, 2025",Credit Card,0.15,Completed
4199,745,12,48,09 May 2026,Debit  Card,0.1,Completed
4200,540,1,57,2023-07-14,Debit Card,5%,Completed
4201,841,11,14,12/09/2024,Debit  Card,0.0,Completed
4202,31,6,29,2025/06/26,Debit Card,10%,Completed
4203,1080,7,37,22 Jan 2025,NULL,0.0,Completed
4204,922,13,38,24-05-2023,CASH,0.1,Completed
4205,970,2,42,11/10/2025,PayPal,0.2,Completed
4206,1046,3,56,2024-02-07,Debit Card,0.05,Completed
4207,221,6,19,2023/02/23,CASH,0.0,Completed
4208,1009,6,87,"August 16, 2024",Debit  Card,0.0,Completed
4209,56,7,77,"January 02, 2026",Debit  Card,0.0,Completed
4210,1194,5,76,2025-01-03,credit card,0.05,Completed
4211,1143,2,64,27 Jan 2023,Debit  Card,5%,Completed
4212,1211,12,26,28/06/2026,CASH,0.05,Cancelled
4213,176,9,66,19 Apr 2024,CASH,0.15,Completed
4214,923,2,17,09/09/2025,credit card,20%,Completed
4215,239,13,86,13/07/2024,PayPal,0.0,Completed
4216,404,5,85,"March 16, 2024",Store Credit,0.0,Cancelled
4217,641,10,77,2023-02-17,Debit  Card,20%,Completed
4218,506,6,63,"July 10, 2025",Cash,0.05,Completed
4219,414,3,8,2024/08/02,CASH,0.0,Completed
4220,912,1,14,"April 08, 2026",Debit Card,0.0,Completed
4221,280,3,34,"February 11, 2025",Gift Card,0.05,Completed
4222,972,11,88,2023/11/17,Store Credit,0.0,Completed
4223,745,4,11,2023-02-05,Store Credit,0.15,Completed
4224,688,3,24,,Store Credit,15%,Completed
4225,894,6,54,2024/07/28,Cash,0.0,Completed
4226,907,5,75,03/10/2023,Debit  Card,20%,Completed
4227,162,12,21,02/12/2025,PayPal,0.0,Completed
4228,279,2,87,"September 06, 2024",Cash,0.0,completed
4229,1077,4,76,29 Oct 2025,Store Credit,0.15,Completed
4230,995,12,23,2026-03-26,Cash,0.0,Completed
4231,466,4,53,16 Dec 2024,PayPal,0.0,Completed
4232,422,7,61,27-06-2023,credit card,0.0,Cancelled
4233,1173,6,47,17-08-2025,Debit  Card,0.0,Completed
4234,824,1,34,2024-07-02,Debit  Card,0.0,Completed
4235,789,10,76,03/04/2026,Store Credit,0.25,Completed
4236,356,5,64,2024/09/12,credit card,0.0,Returned
4237,556,8,15,2025-01-19,CASH,0.0,Completed
4238,780,13,72,"January 02, 2024",Debit  Card,0.0,Completed
4239,987,6,26,04/17/2023,Cash,0.0,Completed
4240,698,10,74,2023-01-22,PayPal,0.0,Completed
4241,606,11,15,,Gift Card,0.0,Completed
4242,94,12,3,"October 25, 2024",PayPal,0.0,Completed
4243,61,13,89,,Debit  Card,0.0,Completed
4244,75,9,17,2024-03-05,credit card,0.0,Completed
4245,1040,6,79,10/17/2024,PayPal,0.0,completed
4246,148,8,47,05-03-2024,Debit  Card,0.0,Completed
4247,310,8,63,02/19/2025,Gift Card,0.0,Completed
4248,1224,3,85,2025-12-14,Debit Card,0.05,Completed
4249,254,12,11,2024/05/20,Credit Card,0.05,Completed
4250,458,13,19,07-09-2025,Gift Card,0.0,Completed
4251,997,7,6,17/01/2025,Debit  Card,0.2,Completed
4252,561,3,37,24/09/2023,PayPal,10%,Completed
4253,507,11,32,06/06/2025,Credit Card,0.0,Returned
4254,445,3,18,09/08/2023,credit card,0.0,Completed
4255,558,11,10,03 Nov 2024,Store Credit,10%,Completed
4256,1056,13,11,03/17/2025,PayPal,0.1,Completed
4257,292,5,15,01/11/2026,credit card,10%,Completed
4258,330,3,66,"September 13, 2025",Gift Card,5%,Completed
4259,1121,1,4,12/07/2026,Debit  Card,0.1,Completed
4260,170,5,45,01-02-2023,PayPal,0.0,Completed
4261,949,4,63,01/06/2026,Gift Card,0.0,Completed
4262,437,4,63,2025/11/08,Gift Card,5%,Completed
4263,475,10,26,12/04/2025,credit card,25%,Completed
4264,861,5,45,11/01/2026,credit card,0.2,Completed
4265,979,2,62,"January 06, 2026",Gift Card,0.0,Completed
4266,464,4,47,11-04-2025,NULL,0.0,Completed
4267,1129,5,15,2025/01/15,PayPal,10%,Completed
4268,904,4,85,07/01/2023,none,0.0,Completed
4269,1107,3,17,03 Jun 2023,CASH,0.05,Completed
4270,1140,12,83,2024-08-17,CASH,0.0,Completed
4271,1106,7,30,09/12/2023,credit card,0.15,Completed
4272,202,10,22,2026-01-22,Cash,0.05,Completed
4273,1077,5,75,2024-07-05,Gift Card,0.05,Completed
4274,390,3,80,2025/07/02,CASH,0.1,Completed
4275,258,1,90,12 Apr 2023,Credit Card,0.15,Completed
4276,404,4,22,01 Feb 2026,Cash,0.0,Completed
4277,773,7,40,10-06-2025,Cash,0.15,Completed
4278,517,7,43,31 Jul 2024,credit card,5%,Completed
4279,1150,3,56,,PayPal,5%,Completed
4280,329,7,6,26 Sep 2023,Store Credit,0.1,Returned
4281,389,10,11,12/30/2025,Cash,0.0,Completed
4282,748,4,72,2025-09-22,Debit Card,0.05,Completed
4283,558,3,65,08/06/2024,Cash,0.15,Completed
4284,43,11,80,"August 01, 2023",Gift Card,15%,Completed
4285,259,77,82,2026-04-29,Credit Card,0.0,Cancelled
4286,1004,13,66,2025/06/01,Debit Card,0.0,Completed
4287,938,77,87,02/21/2026,Cash,0.0,Completed
4288,635,6,26,2024/09/11,PayPal,0.0,Returned
4289,786,6,31,16/05/2026,Debit Card,0.0,Completed
4290,987,7,20,27/01/2025,-,0.0,Completed
4291,633,77,34,20 Aug 2023,PayPal,5%,Completed
4292,439,7,2,2025/12/28,Store Credit,10%,Completed
4293,786,4,4,31 Dec 2025,credit card,15%,Completed
4294,1087,4,52,2023-04-15,Gift Card,0.0,Completed
4295,1117,2,1,"July 22, 2026",Debit Card,0.0,Completed
4296,476,11,44,01 Dec 2025,Debit Card,5%,Completed
4297,598,13,17,,PayPal,0.0,Cancelled
4298,290,4,1,02 Oct 2024,Debit  Card,0.0,Completed
4299,828,2,81,03-01-2025,Gift Card,5%,Completed
4300,1109,5,31,"June 30, 2024",Gift Card,0.25,Completed
4301,510,12,13,"February 26, 2024",Credit Card,0.0,Completed
4302,804,11,72,2026/02/27,Cash,0.0,Completed
4303,875,2,19,24/09/2023,Store Credit,0.0,Completed
4304,935,7,55,15/11/2025,credit card,0.0,Completed
4305,83,3,71,2024/08/28,PayPal,0.2,Cancelled
4306,569,12,70,20/08/2024,CASH,0.0,Completed
4307,927,11,72,08/04/2026,CASH,25%,Completed
4308,327,12,87,08-01-2023,Debit Card,5%,Completed
4309,590,7,47,2024/07/05,Debit  Card,0.0,completed
4310,974,3,49,2025-12-19,Credit Card,0.1,Completed
4311,394,1,35,08/03/2025,Credit Card,0.0,Completed
4312,267,2,47,12-08-2023,Credit Card,15%,Completed
4313,759,6,2,2025-02-05,Store Credit,0.15,Completed
4314,146,10,69,25/07/2023,CASH,0.0,Completed
4315,555,12,56,2023-09-27,CASH,0.0,Completed
4316,175,3,52,26 Jun 2025,Gift Card,0.0,Completed
4317,133,13,39,29/11/2024,Store Credit,0.0,Completed
4318,56,1,73,29/05/2026,Gift Card,5%,Completed
4319,817,4,86,11/02/2023,credit card,0.0,Returned
4320,397,11,28,02/27/2026,Debit  Card,0.0,Completed
4321,80,11,64,30/05/2025,CASH,0.0,Completed
4322,186,7,78,"November 06, 2023",Credit Card,0.05,Completed
4323,884,1,6,2024-03-02,PayPal,0.0,Completed
4324,561,5,79,2025-06-15,credit card,10%,Completed
4325,1146,8,79,04/14/2025,Debit Card,0.05,Completed
4326,683,8,39,2025/06/22,credit card,15%,Cancelled
4327,90,9,82,05/28/2023,CASH,20%,Completed
4328,181,12,49,04/13/2024,Cash,15%,Completed
4329,405,4,49,"January 08, 2025",Credit Card,0.0,Completed
4330,365,12,50,"June 30, 2026",Cash,0.0,Completed
4331,560,7,13,09/08/2024,Store Credit,0.1,Cancelled
4332,224,6,53,,Debit  Card,0.0,Completed
4333,1170,2,57,2025-02-20,-,0.05,PENDING
4334,204,3,45,2023/03/24,Store Credit,0.0,Cancelled
4335,544,9,75,2024-03-19,CASH,0.15,Completed
4336,675,1,3,2024-12-03,Debit  Card,0.1,Returned
4337,864,5,83,05/09/2023,Credit Card,0.0,Completed
4338,143,3,40,"April 25, 2024",credit card,0.0,Completed
4339,137,7,18,2026-07-24,PayPal,0.05,Completed
4340,1077,11,38,23-11-2024,Cash,0.0,Cancelled
4341,151,10,36,04-06-2026,CASH,0.15,Completed
4342,1127,1,6,21/12/2023,Debit Card,0.1,Completed
4343,547,2,14,02-01-2025,Store Credit,0.0,Completed
4344,597,2,75,2024/10/30,Debit Card,0.25,Completed
4345,431,2,29,2025-10-09,Debit  Card,25%,Completed
4346,328,10,44,"May 09, 2025",Gift Card,0.2,Completed
4347,275,3,79,11/17/2023,Gift Card,0.0,Completed
4348,637,8,75,2023-03-12,PayPal,0.05,Completed
4349,1171,13,69,2023-07-11,-,0.05,Completed
4350,472,10,44,02/11/2026,Store Credit,15%,Completed
4351,157,3,77,2025/06/04,Store Credit,0.05,Completed
4352,158,1,57,"August 24, 2025",Debit  Card,0.0,Completed
4353,905,4,1,31 Aug 2024,Cash,0.15,Completed
4354,125,13,54,12/04/2024,Debit Card,0.05,Completed
4355,557,1,11,2024-06-24,Cash,0.0,Completed
4356,71,8,31,"October 17, 2024",Debit  Card,0.2,Completed
4357,66,8,63,"April 25, 2026",Credit Card,0.0,Returned
4358,718,11,8,05/19/2024,PayPal,0.05,Returned
4359,103,13,20,2024-05-06,Debit  Card,0.0,Completed
4360,651,4,87,04/16/2025,Cash,0.05,Completed
4361,877,2,10,15-05-2025,Debit Card,0.05,Completed
4362,758,10,24,03-06-2025,PayPal,5%,Completed
4363,1192,5,53,2024/03/24,Cash,0.1,Completed
4364,256,2,69,21 Apr 2025,Credit Card,0.0,Completed
4365,974,4,57,26-01-2025,Debit  Card,0.05,Completed
4366,679,8,22,09/13/2025,Store Credit,5%,Completed
4367,951,7,64,2026/03/24,Gift Card,0.25,Completed
4368,994,3,45,03/09/2023,credit card,0.1,Completed
4369,321,13,16,2024-05-10,Cash,5%,Completed
4370,1080,3,35,2026/01/15,Cash,0.05,Completed
4371,669,9,4,"February 25, 2026",Cash,0.0,Returned
4372,520,12,44,"January 28, 2025",credit card,0.1,Returned
4373,463,9,85,01 Aug 2025,CASH,0.0,Completed
4374,855,7,23,2023-07-05,Credit Card,0.1,Completed
4375,801,4,60,14/01/2026,Credit Card,0.1,Completed
4376,1103,77,11,"October 28, 2024",Gift Card,0.0,Completed
4377,380,7,9,04-03-2024,credit card,0.0,Completed
4378,455,2,8,18 Sep 2023,CASH,0.15,Completed
4379,909,5,24,"August 08, 2024",Cash,0.0,Completed
4380,270,10,13,02 Mar 2023,Debit  Card,5%,Completed
4381,516,1,9,2024/09/13,CASH,0.05,Completed
4382,579,10,22,07 May 2026,Debit Card,0.0,Completed
4383,306,5,4,"June 29, 2026",Cash,10%,Completed
4384,1189,5,25,22-06-2024,Credit Card,5%,Completed
4385,506,10,39,"January 25, 2024",Credit Card,0.0,Completed
4386,83,2,57,2024/08/05,Cash,0.1,Returned
4387,415,3,38,"March 04, 2023",CASH,0.05,Completed
4388,925,1,88,2023-02-10,CASH,0.1,Completed
4389,612,12,59,03/31/2025,Debit  Card,0.05,Returned
4390,904,10,27,2023-02-11,Debit  Card,0.15,Completed
4391,1200,12,87,2025/04/16,Credit Card,0.2,Completed
4392,519,77,51,04-02-2026,credit card,0.0,Returned
4393,391,11,47,2026-01-25,Cash,0.05,Completed
4394,370,6,72,15-08-2024,PayPal,0.0,Completed
4395,336,9,15,06/08/2024,CASH,15%,Completed
4396,483,11,19,20/11/2024,Credit Card,5%,Cancelled
4397,791,11,86,22-02-2025,Store Credit,0.0,Completed
4398,223,9,62,25/06/2024,Credit Card,0.05,Completed
4399,167,6,90,2023-08-15,credit card,0.25,Completed
4400,659,12,2,09 Feb 2026,CASH,0.0,PENDING
4401,490,3,5,22 Jan 2024,Gift Card,0.0,Completed
4402,398,7,23,2024/01/26,Debit  Card,0.05,Returned
4403,163,13,14,18/11/2024,CASH,10%,Completed
4404,830,8,15,08 Sep 2025,Debit  Card,0.05,Completed
4405,822,7,63,"February 09, 2023",Debit Card,0.0,Completed
4406,1190,8,6,2026-01-15,Debit Card,0.0,Completed
4407,288,2,46,2024/08/20,Credit Card,0.0,Completed
4408,315,8,29,04-11-2024,Debit Card,0.0,Completed
4409,884,8,67,11 May 2025,N/A,0.0,Completed
4410,232,3,3,14 Jun 2026,Debit  Card,0.0,Completed
4411,218,5,35,26/05/2026,Debit  Card,0.05,Completed
4412,752,9,83,28 Aug 2023,Debit  Card,0.15,Completed
4413,298,11,46,"April 24, 2025",Cash,5%,Completed
4414,1185,4,54,2025-04-03,credit card,0.05,Returned
4415,274,12,51,2023/04/26,Debit Card,0.0,Completed
4416,998,6,49,30 Jun 2024,Store Credit,5%,Cancelled
4417,877,12,81,03/01/2023,PayPal,5%,Completed
4418,851,13,58,05/07/2026,Gift Card,0.0,Completed
4419,549,4,37,2025/06/13,CASH,0.0,Completed
4420,821,7,34,"July 27, 2025",N/A,0.0,Completed
4421,242,4,11,28 Feb 2026,Credit Card,0.1,Completed
4422,1016,3,79,17-05-2024,NaN,0.0,Completed
4423,534,13,67,24/05/2023,credit card,0.0,Completed
4424,747,11,1,2025/11/09,Debit Card,0.2,Cancelled
4425,973,6,3,06/14/2024,Debit Card,0.0,Completed
4426,21,3,62,06/22/2023,PayPal,0.05,Completed
4427,1059,4,58,2024/12/28,credit card,0.1,Completed
4428,112,13,19,2024-11-23,Credit Card,0.0,Completed
4429,85,12,3,"January 02, 2026",CASH,0.0,Completed
4430,269,5,3,2023-11-10,credit card,0.05,Completed
4431,758,1,59,"June 06, 2023",CASH,0.0,Completed
4432,1173,3,13,16-03-2023,Debit Card,0.0,Completed
4433,127,77,37,15-09-2025,Cash,0.1,Completed
4434,873,1,7,2023/08/17,credit card,0.05,Completed
4435,1222,10,21,19-04-2026,Cash,0.0,Completed
4436,134,77,39,2023/09/11,CASH,0.05,Completed
4437,1144,7,14,22 Mar 2026,Cash,0.0,Completed
4438,456,77,88,12-12-2023,Cash,0.0,Completed
4439,1041,8,55,18/12/2023,Cash,0.0,Completed
4440,131,4,78,01/03/2024,Debit Card,0.0,Completed
4441,475,6,90,15/02/2025,Credit Card,0.0,Returned
4442,1220,2,24,2025/04/02,credit card,15%,Completed
4443,276,12,37,2023/08/28,Debit Card,0.0,Completed
4444,1151,6,51,27 Nov 2023,Credit Card,0.0,Completed
4445,679,13,39,2026/07/26,N/A,0.0,Completed
4446,770,2,43,07/06/2025,Debit  Card,0.0,Completed
4447,560,2,7,"February 15, 2026",Debit  Card,0.0,Completed
4448,1039,9,3,2026/03/20,PayPal,0.1,Completed
4449,320,7,4,2023/04/16,Store Credit,0.0,Completed
4450,788,5,13,"January 15, 2023",Cash,0.15,Completed
4451,160,5,34,01/09/2025,NaN,0.05,Completed
4452,549,9,44,2025/11/23,Debit  Card,0.1,Completed
4453,378,77,53,29 Apr 2026,Credit Card,0.0,Completed
4454,594,5,25,2023-07-06,Store Credit,0.15,Completed
4455,89,12,77,"July 31, 2023",credit card,20%,Completed
4456,889,2,25,18 Feb 2026,Credit Card,0.0,Completed
4457,1172,11,19,,CASH,0.0,Returned
4458,792,1,7,17-02-2025,Debit  Card,0.05,Completed
4459,677,7,18,03/02/2025,CASH,25%,Completed
4460,129,12,37,"May 10, 2026",Credit Card,0.1,Completed
4461,1128,77,4,2023-07-23,credit card,0.05,Completed
4462,263,7,52,2023/10/18,Cash,10%,Completed
4463,509,1,66,20 Apr 2024,Debit Card,0.0,Completed
4464,984,7,86,12 Jan 2023,Debit  Card,0.05,Completed
4465,602,2,8,2024-12-20,Credit Card,0.05,Completed
4466,1154,10,56,"December 14, 2023",credit card,0.0,Completed
4467,918,1,26,2024-08-12,Debit  Card,0.0,Completed
4468,103,1,30,2025/12/09,Credit Card,0.05,Completed
4469,450,11,40,24/04/2026,PayPal,0.1,Completed
4470,427,7,72,2023/03/18,Debit Card,20%,Completed
4471,770,10,84,2025/03/07,Cash,0.05,Completed
4472,281,6,54,2025-04-26,CASH,0.0,Completed
4473,466,77,4,"August 08, 2024",CASH,0.0,Completed
4474,289,7,72,22 Jun 2023,Gift Card,0.0,Completed
4475,128,10,82,11 Sep 2025,Cash,0.0,Completed
4476,753,6,11,2023/11/13,Debit  Card,0.0,Returned
4477,136,2,44,"February 20, 2024",Debit Card,0.0,Completed
4478,487,7,1,07 Jan 2026,credit card,0.05,Completed
4479,49,13,31,"March 09, 2026",Store Credit,0.05,Completed
4480,682,10,38,07/02/2024,credit card,0.0,Completed
4481,641,4,60,04-04-2024,Debit Card,0.2,Completed
4482,1041,13,47,10/18/2023,Cash,0.0,PENDING
4483,615,5,17,24-09-2025,PayPal,0.1,Completed
4484,557,2,44,30-11-2023,Debit Card,0.0,Completed
4485,376,11,2,10-09-2025,Store Credit,0.0,Completed
4486,998,9,25,02-07-2025,Gift Card,0.25,Completed
4487,1172,12,16,29 Nov 2025,PayPal,0.15,Completed
4488,57,12,75,"October 27, 2025",none,0.05,Completed
4489,753,12,12,13/10/2025,PayPal,5%,Completed
4490,124,6,33,2023/12/30,Debit Card,5%,Completed
4491,855,5,75,22-01-2023,PayPal,20%,Completed
4492,736,77,5,11/14/2023,PayPal,15%,Completed
4493,1198,6,24,06/06/2024,Debit  Card,10%,Completed
4494,370,3,82,"July 04, 2025",PayPal,0.0,Completed
4495,588,6,37,01-01-2026,credit card,0.1,Cancelled
4496,728,6,70,2026/03/19,Store Credit,0.05,Returned
4497,451,5,61,"December 14, 2024",credit card,0.0,Cancelled
4498,685,4,11,05 Jun 2023,Cash,0.05,Completed
4499,1092,77,27,02/14/2026,Cash,0.0,Completed
4500,208,13,83,2025-01-13,Debit  Card,0.15,Completed
4501,62,3,82,07/26/2026,Cash,0.05,Completed
4502,290,11,65,21-11-2023,Store Credit,0.0,Completed
4503,982,2,2,27 Apr 2024,Gift Card,0.0,Completed
4504,109,1,70,2026/05/10,Cash,0.2,Completed
4505,509,7,20,"June 06, 2024",Gift Card,0.0,Completed
4506,1174,6,35,2023/07/18,N/A,5%,Completed
4507,1074,6,7,"September 15, 2023",Cash,0.0,Completed
4508,117,77,62,15-06-2023,Debit Card,15%,Completed
4509,830,7,19,12 Jul 2024,Credit Card,0.0,Completed
4510,77,1,71,"May 12, 2024",Store Credit,0.0,Completed
4511,261,11,40,2025-11-18,Debit  Card,0.05,Completed
4512,965,9,85,27-02-2025,Gift Card,15%,Returned
4513,828,8,59,2025/03/26,Gift Card,0.15,Completed
