order_item_id,order_id,product_id,quantity,unit_price
13085,4344,113,1,191.78
13086,4345,46,1,136.73
13087,4346,93,2,345.11
13088,4347,92,1,339.88
13089,4347,29,2,181.96
13090,4347,119,3,543.68
13091,4348,102,0,169.19
13092,4349,117,2,143.10
13093,4350,128,1,369.54
13094,4350,47,1,627.32
13095,4351,45,3,415.91
13096,4351,32,2,105.62
13097,4351,38,4,454.8
13098,4352,83,1,319.19
13099,4353,9,2,178.19
13100,4353,12,1,214.91
13101,4353,54,4,45.85
13102,4354,21,1,14.38
13103,4354,24,1,360.88
13104,4354,35,1,152.88
13105,4354,3,1,390.52
13106,4355,17,2,185.99
13107,4355,132,5,82.53
13108,4355,60,1,16.37
13109,4356,33,1,407.76
13110,4356,62,4,205.4
13111,4356,95,2,545.43
13112,4356,1,1,585.67
13113,4357,49,-1,206.38
13114,4357,92,2,339.88
13115,4358,40,4,199.53
13116,4358,98,2,243.42
13117,4359,80,2,118.12
13118,4359,114,1,403.81
13119,4360,133,-1,60.62
13120,4360,114,1,403.81
13121,4360,117,2,143.1
13122,4361,8,1,307.7
13123,4361,7,1,152.65
13124,4362,123,1,$151.87
13125,4362,13,1,186.29
13126,4362,96,5,84.49
13127,4363,23,3,68.95
13128,4363,44,4,106.04
13129,4363,68,4,304.43
13130,4364,55,3,216.25
13131,4364,131,4,396.05
13132,4365,128,1,369.54
13133,4366,9,1,178.19
13134,4366,7,2,196.05
13135,4366,43,1,330.6
13136,4366,60,5,16.37
13137,4366,88,2,238.01
13138,4367,97,1,$369.73
13139,4368,17,4,185.99
13140,4369,79,0,210.8
13141,4370,18,4,128.87
13142,4370,118,5,306.5
13143,4370,71,2,374.89
13144,4370,6,5,46.39
13145,4370,9999,2,178.19
13146,4371,28,3,222.75
13147,4372,44,4,106.04
13148,4372,39,1,253.25
13149,4373,84,5,455.31
13150,4373,26,3,264.67
13151,4373,100,1,249.16
13152,4374,20,2,110.76
13153,4374,51,1,286.54
13154,4374,66,1,231.0
13155,4375,58,3,109.02
13156,4375,33,1,407.76
13157,4376,3,3,390.52
13158,4377,23,3,68.95
13159,4377,87,1,203.21
13160,4377,18,1,128.87
13161,4378,87,3,262.59
13162,4378,111,1,291.81
13163,4379,40,1,$161.14
13164,4379,72,3,404.5
13165,4379,90,1,56.52
13166,4379,34,4,249.77
13167,4379,62,2,205.4
13168,4380,28,3,222.75
13169,4381,126,1,200.63
13170,4381,54,2,89.36
13171,4381,104,2,98.77
13172,4381,68,1,304.43
13173,4382,47,1,627.32 JOD
13174,4382,92,1,339.88
13175,4383,121,1,317.45
13176,4383,30,1,43.65
13177,4383,45,1,415.91
13178,4383,36,2,23.03
13179,4384,44,1,106.04
13180,4384,32,5,105.62
13181,4385,48,2,23.10
13182,4385,7,1,152.65
13183,4386,85,3,8.08
13184,4386,43,1,330.6
13185,4386,127,1,587.72
13186,4386,109,1,579.16
13187,4386,37,2,241.65
13188,4387,121,5,317.45
13189,4387,43,3,246.17
13190,4388,10,2,28.04
13191,4388,73,3,331.02
13192,4388,104,2,98.77
13193,4389,41,1,191.67
13194,4389,5,2,407.25
13195,4389,11,2,489.65
13196,4389,128,5,369.54
13197,4389,79,2,210.8
13198,4390,90,1,56.52
13199,4390,30,2,43.65
13200,4390,15,2,81.29
13201,4390,82,1,$244.20
13202,4391,45,1,415.91
13203,4392,18,1,128.87
13204,4392,66,1,231.00
13205,4392,100,4,249.16
13206,4392,127,1,576.04
13207,4392,26,2,264.67
13208,4393,77,4,101.15
13209,4393,72,2,404.5
13210,4393,118,1,306.5
13211,4394,107,4,376.14
13212,4395,96,1,84.49
13213,4396,73,0,331.02
13214,4396,93,1,345.11
13215,4396,97,1,369.73
13216,4397,12,2,214.91
13217,4398,51,3,264.32
13218,4398,27,2,112.66
13219,4398,64,1,265.5
13220,4398,22,3,36.29
13221,4398,103,1,244.5
13222,4399,79,1,210.8
13223,4400,120,1,201.77
13224,4400,69,0,$175.49
13225,4400,9999,1,110.76
13226,4401,61,2,101.6
13227,4401,25,4,253.88
13228,4401,134,1,40.0
13229,4402,46,1,136.73
13230,4403,59,2,169.88
13231,4403,81,1,121.47
13232,4403,10,2,28.04
13233,4403,113,2,249.02
13234,4404,130,3,59.94
13235,4404,90,4,56.52
13236,4404,21,1,14.38
13237,4404,40,2,199.53
13238,4404,29,1,181.96
13239,4405,26,3,264.67
13240,4405,46,-1,136.73
13241,4405,53,-1,37.16
13242,4405,41,3,191.67
13243,4405,103,3,244.50
13244,4406,91,4,243.25
13245,4406,92,1,339.88
13246,4407,79,1,210.8
13247,4407,118,1,306.50
13248,4407,119,1,528.68
13249,4407,33,2,407.76
13250,4408,115,1,302.06
13251,4408,72,1,404.50 JOD
13252,4408,3,0,
13253,4408,18,1,128.87
13254,4408,101,1,95.6
13255,4409,121,-1,317.45
13256,4409,134,1,40.0
13257,4409,50,1,397.99
13258,4410,50,2,$397.99
13259,4410,9,5,178.19
13260,4411,78,2,121.77
13261,4411,24,0,360.88
13262,4411,114,1,403.81
13263,4411,98,3,243.42
13264,4412,94,1,389.5
13265,4412,115,2,302.06
13266,4412,85,4,8.08
13267,4413,56,1,17.08
13268,4413,79,1,162.35
13269,4413,52,4,171.01
13270,4414,131,3,396.05
13271,4414,62,1,205.40
13272,4414,136,2,314.21
13273,4414,84,3,455.31
13274,4415,9,1,178.19
13275,4415,69,2,175.49
13276,4416,2,3,190.97
13277,4416,123,1,151.87
13278,4416,41,1,191.67
13279,4416,99,1,179.91
13280,4417,49,1,206.38
13281,4417,57,1,213.11
13282,4417,59,5,169.88
13283,4418,97,2,369.73
13284,4418,9999,1,81.29
13285,4419,53,1,$37.16
13286,4419,132,3,82.53
13287,4419,8,5,307.70
13288,4420,66,3,231.0
13289,4420,37,2,241.65
13290,4420,47,2,627.32
13291,4420,36,1,19.3
13292,4420,42,3,91.53
13293,4421,60,1,16.37
13294,4421,73,2,331.02
13295,4421,132,1,82.53
13296,4422,26,4,264.67
13297,4423,80,2,144.45
13298,4423,43,1,330.6
13299,4423,116,1,359.58
13300,4423,123,2,151.87
13301,4424,14,1,429.63
13302,4424,50,0,397.99
13303,4424,56,3,31.92
13304,4424,20,1,110.76 JOD
13305,4425,97,1,369.73
13306,4426,112,1,183.26
13307,4426,8,2,307.70
13308,4427,43,1,330.6
13309,4427,82,3,244.2
13310,4427,79,3,109.5
13311,4427,86,5,203.97
13312,4428,50,5,397.99
13313,4429,84,4,455.31
13314,4429,17,4,185.99
13315,4430,137,3,307.70
13316,4431,53,1,37.16
13317,4431,14,1,429.63
13318,4431,37,0,241.65
13319,4431,3,2,390.52
13320,4432,115,3,302.06
13321,4432,57,2,213.11
13322,4432,64,4,265.5
13323,4433,15,2,81.29
13324,4434,16,1,108.59
13325,4434,21,1,14.38
13326,4434,48,1,23.1
13327,4434,51,0,286.54
13328,4435,30,2,43.65
13329,4435,69,2,175.49
13330,4436,1,-1,585.67
13331,4436,11,0,489.65
13332,4436,31,3,71.76
13333,4436,28,2,195.48
13334,4436,94,3,230.66
13335,4437,4,4,546.12
13336,4437,93,2,345.11
13337,4437,58,2,109.02
13338,4438,2,2,190.97
13339,4438,45,2,$415.91
13340,4439,94,1,389.5
13341,4439,127,1,
13342,4439,88,1,238.01
13343,4439,69,3,175.49
13344,4440,5,1,407.25
13345,4440,59,1,169.88
13346,4440,63,1,$575.86
13347,4440,77,1,101.15
13348,4441,33,3,407.76
13349,4442,45,1,415.91
13350,4443,101,5,95.60
13351,4443,4,1,546.12
13352,4444,96,1,77.41
13353,4445,54,3,89.36
13354,4446,16,2,148.16
13355,4446,53,1,37.16
13356,4446,51,1,286.54
13357,4446,93,2,345.11
13358,4446,71,1,374.89
13359,4447,28,1,222.75
13360,4447,98,1,243.42
13361,4447,1,5,585.67
13362,4447,17,1,$185.99
13363,4447,30,1,43.65
13364,4448,23,2,73.44
13365,4448,31,5,71.76
13366,4448,21,4,14.38
13367,4448,134,1,40.00
13368,4449,7,3,152.65
13369,4449,94,3,389.50
13370,4450,124,1,45.73
13371,4450,59,3,169.88
13372,4450,105,1,528.06
13373,4450,73,2,331.02
13374,4451,96,2,84.49
13375,4451,111,2,291.81
13376,4451,88,2,293.61
13377,4452,83,1,319.19
13378,4452,93,1,345.11
13379,4452,66,1,186.67
13380,4452,47,1,627.32
13381,4452,5,1,
13382,4453,73,3,331.02
13383,4453,109,1,579.16
13384,4453,79,1,210.8
13385,4453,9999,2,213.48
13386,4453,95,1,545.43
13387,4454,127,1,587.72
13388,4454,108,5,242.9
13389,4455,136,1,314.21
13390,4455,1,1,585.67
13391,4455,37,0,241.65
13392,4455,48,5,27.28
13393,4455,97,1,369.73
13394,4456,102,1,169.19
13395,4456,40,1,199.53
13396,4457,97,1,369.73
13397,4457,129,4,535.98 JOD
13398,4457,131,3,
13399,4458,76,4,383.3
13400,4458,98,1,137.74
13401,4458,3,1,390.52
13402,4459,62,1,205.4
13403,4459,33,1,215.03
13404,4459,95,3,545.43
13405,4459,63,1,575.86
13406,4460,77,5,101.15
13407,4461,61,1,62.78
13408,4461,82,1,$244.20
13409,4461,102,1,169.19
13410,4461,42,4,91.53
13411,4461,96,4,84.49
13412,4462,20,1,110.76
13413,4462,29,1,181.96
13414,4462,96,2,84.49
13415,4463,104,1,98.77
13416,4464,43,2,330.6
13417,4465,27,2,112.66
13418,4465,126,1,200.63
13419,4465,4,3,541.51
13420,4466,60,2,16.37
13421,4467,51,3,286.54
13422,4467,20,1,110.76
13423,4467,107,2,
13424,4468,63,3,575.86
13425,4468,1,1,585.67
13426,4468,101,1,95.6
13427,4468,57,2,213.11
13428,4468,67,3,291.96
13429,4469,86,1,164.39
13430,4469,101,1,
13431,4469,127,0,587.72
13432,4470,13,2,237.01
13433,4470,81,1,121.47
13434,4470,71,1,374.89
13435,4470,93,4,345.11
13436,4470,92,3,270.35
13437,4471,125,1,552.19
13438,4471,19,5,67.77
13439,4471,65,-1,308.91
13440,4471,99,1,140.32
13441,4472,36,1,19.30
13442,4472,109,1,753.73
13443,4472,133,5,97.51
13444,4473,130,-1,59.94
13445,4473,94,2,389.5
13446,4473,90,1,56.52
13447,4473,121,1,317.45
13448,4473,7,3,152.65
13449,4474,22,2,36.29
13450,4474,50,1,397.99
13451,4475,15,1,81.29
13452,4476,9999,-1,110.76
13453,4476,103,0,244.50
13454,4476,87,1,262.59
13455,4477,119,4,528.68
13456,4477,66,2,231.0
13457,4477,38,1,454.8
13458,4478,94,1,389.5
13459,4478,134,1,40.0
13460,4478,62,1,205.4
13461,4478,85,2,8.08
13462,4478,110,1,193.85
13463,4479,50,3,397.99
13464,4479,30,1,54.37
13465,4479,73,1,331.02 JOD
13466,4479,66,3,231.0
13467,4479,9999,2,403.81
13468,4480,99,1,140.32
13469,4480,76,2,383.3
13470,4480,65,1,308.91
13471,4481,57,3,213.11
13472,4481,122,1,125.50
13473,4482,56,3,31.92
13474,4482,96,1,84.49
13475,4482,125,1,552.19
13476,4482,41,0,191.67
13477,4482,124,1,58.04
13478,4483,92,2,339.88
13479,4483,126,4,200.63
13480,4484,71,3,$374.89
13481,4485,87,2,262.59
13482,4485,124,1,58.04
13483,4485,64,1,265.5
13484,4486,74,1,34.31
13485,4486,122,1,125.5
13486,4486,73,1,331.02
13487,4487,125,2,636.0
13488,4488,89,3,403.36
13489,4488,108,2,214.5
13490,4489,116,2,359.58
13491,4489,102,3,103.40
13492,4489,79,1,210.8
13493,4489,28,2,222.75
13494,4489,19,1,$67.77
13495,4490,97,2,369.73
13496,4490,83,1,319.19
13497,4490,128,1,407.65
13498,4491,82,1,244.2
13499,4491,13,3,186.29
13500,4491,120,2,201.77
13501,4491,64,3,265.5
13502,4491,55,3,216.25
13503,4492,56,3,37.14
13504,4492,5,2,407.25
13505,4492,23,1,35.86
13506,4493,118,0,306.5
13507,4493,83,2,319.19
13508,4493,123,1,151.87
13509,4493,9999,0,265.50
13510,4494,44,2,106.04
13511,4495,27,4,112.66
13512,4496,27,0,112.66
13513,4496,110,3,193.85
13514,4496,92,0,339.88
13515,4496,43,5,330.60
13516,4496,64,4,265.5
13517,4497,97,3,369.73
13518,4497,80,1,144.45
13519,4497,21,0,14.38
13520,4497,107,1,209.65
13521,4498,87,1,262.59 JOD
13522,4498,19,3,67.77
13523,4498,4,3,546.12
13524,4498,56,1,31.92
13525,4499,99,1,180.31
13526,4499,107,2,376.14
13527,4499,132,1,$82.53
13528,4499,49,1,206.38
13529,4500,100,1,249.16
13530,4500,45,3,415.91
13531,4500,24,2,360.88
13532,4500,6,1,46.39
13533,4501,132,1,82.53
13534,4501,84,1,524.06
13535,4502,62,1,205.4
13536,4502,51,1,286.54
13537,4502,89,1,403.36
13538,4502,86,1,202.02
13539,4503,48,1,23.1
13540,4503,20,-1,110.76 JOD
13541,4503,132,2,82.53
13542,4503,94,4,389.5
13543,4503,9999,2,330.6
13544,4504,90,1,56.52
13545,4504,99,4,140.32
13546,4504,103,1,244.5
13547,4504,46,1,136.73
13548,4504,37,1,241.65
13549,4505,1,1,585.67
13550,4505,52,1,171.01
13551,4505,49,3,206.38
13552,4505,121,2,317.45
13553,4505,20,1,88.68
13554,4506,45,1,$415.91
13555,4506,41,2,191.67
13556,4507,76,4,383.3
13557,4507,129,2,535.98
13558,4508,3,1,390.52
13559,4509,46,2,136.73
13560,4509,83,1,319.19
13561,4509,38,1,454.80
13562,4509,26,5,264.67
13563,4510,89,1,403.36
13564,4510,5,5,407.25
13565,4510,106,3,252.84
13566,4510,56,0,31.92
13567,4510,92,1,339.88
13568,4511,4,4,
13569,4511,59,2,169.88
13570,4511,133,1,97.51
13571,4511,134,1,40.00
13572,4511,112,1,183.26
13573,4512,136,1,314.21
13574,4512,106,2,252.84
13575,4512,38,1,384.75
13576,4512,57,1,256.53
13577,4512,104,4,98.77
13578,4513,12,3,214.91
13579,4513,127,2,587.72
13580,4513,20,3,110.76
13581,4514,94,1,389.50 JOD
13582,4514,7,3,152.65
13583,4514,85,0,9.5
13584,4515,78,2,$76.65
13585,4515,28,1,222.75
13586,4515,134,3,40.0
13587,4516,45,1,415.91
13588,4517,100,2,249.16
13589,4518,65,2,308.91
13590,4518,80,0,144.45
13591,4519,66,1,231.00
13592,4519,75,5,347.56
13593,4519,101,2,95.60
13594,4519,48,2,23.10
13595,4519,3,1,390.52
13596,4520,22,1,36.29
13597,4521,33,3,407.76
13598,4521,50,2,397.99
13599,4522,18,1,128.87
13600,4522,114,2,403.81
13601,4522,72,5,404.5
13602,4522,60,0,16.37
13603,4523,130,3,59.94
13604,4523,16,1,148.16
13605,4523,26,1,264.67
13606,4524,24,1,360.88
13607,4524,118,2,306.5
13608,4524,8,1,307.70
13609,4525,25,3,253.88
13610,4525,14,3,429.63
13611,4525,73,5,331.02
13612,4526,94,2,389.5
13613,4526,130,1,72.63
13614,4526,56,1,43.37
13615,4527,55,1,216.25
13616,4528,22,1,36.29
13617,4528,30,1,43.65
13618,4528,113,1,191.78
13619,4528,53,1,37.16
13620,4528,87,1,262.59
13621,4529,3,2,390.52
13622,4529,64,1,$265.50
13623,4529,122,1,125.50
13624,4530,89,2,403.36
13625,4530,110,2,193.85
13626,4530,24,3,360.88
13627,4530,47,1,627.32
13628,4531,67,-1,291.96
13629,4531,105,1,528.06
13630,4532,24,1,360.88
13631,4533,9,1,178.19
13632,4533,7,1,152.65
13633,4533,136,1,314.21
13634,4533,97,1,369.73
13635,4533,39,1,253.25
13636,4534,107,1,376.14
13637,4534,48,2,23.1
13638,4534,5,1,407.25
13639,4534,83,2,319.19
13640,4534,66,2,231.0
13641,4535,105,5,528.06
13642,4535,44,1,106.04
13643,4535,16,1,148.16
13644,4535,114,3,403.81
13645,4536,80,2,144.45
13646,4536,71,1,436.59 JOD
13647,4536,53,1,37.16
13648,4536,30,1,43.65
13649,4537,35,1,152.88
13650,4537,9999,4,345.11
13651,4537,64,1,265.50
13652,4537,120,1,201.77
13653,4538,36,5,19.30
13654,4538,106,2,252.84
13655,4538,109,1,579.16
13656,4538,24,2,360.88
13657,4539,101,1,95.6
13658,4539,99,2,140.32
13659,4539,13,3,186.29
13660,4539,124,1,58.04
13661,4540,68,2,304.43
13662,4540,48,1,23.1
13663,4540,112,4,183.26
13664,4540,74,1,34.31
13665,4541,126,4,200.63
13666,4541,87,3,379.78
13667,4541,131,1,396.05
13668,4542,15,1,81.29
13669,4542,1,5,585.67
13670,4542,60,3,$16.37
13671,4542,109,1,579.16
13672,4543,10,2,
13673,4543,64,2,265.5
13674,4544,113,0,191.78
13675,4544,17,-1,185.99
13676,4545,13,2,186.29
13677,4545,41,4,191.67
13678,4545,43,3,330.6
13679,4545,80,2,144.45
13680,4545,23,1,68.95
13681,4546,29,1,181.96
13682,4546,4,1,546.12
13683,4546,62,1,274.34
13684,4546,67,1,291.96
13685,4547,18,3,128.87
13686,4548,107,4,376.14
13687,4548,34,4,220.1
13688,4549,10,1,38.91
13689,4549,91,4,343.79
13690,4549,6,1,46.39
13691,4549,4,2,546.12
13692,4550,49,3,206.38
13693,4551,106,4,252.84
13694,4552,120,1,201.77
13695,4553,44,2,106.04
13696,4553,28,2,222.75
13697,4553,39,2,253.25
13698,4553,123,1,151.87
13699,4554,134,3,40.0
13700,4554,32,2,105.62
13701,4555,15,5,81.29
13702,4555,101,3,95.60
13703,4555,112,4,183.26
13704,4555,79,2,210.8
13705,4556,91,4,243.25
13706,4556,66,2,231.0
13707,4556,129,1,283.7
13708,4556,43,1,330.6
13709,4557,13,2,187.90
13710,4557,115,4,302.06
13711,4557,53,4,37.16
13712,4557,28,4,222.75
13713,4558,46,1,136.73
13714,4559,72,3,404.5
13715,4559,56,2,31.92
13716,4559,50,1,397.99
13717,4559,91,2,243.25
13718,4559,109,3,579.16
13719,4560,27,-1,112.66
13720,4560,121,1,317.45
13721,4560,107,2,376.14
13722,4560,43,5,330.6
13723,4561,128,1,369.54
13724,4561,91,4,243.25
13725,4561,135,2,$18.43
13726,4561,108,2,242.9
13727,4561,9,1,178.19
13728,4562,29,2,181.96
13729,4562,40,1,199.53
13730,4562,82,1,244.2
13731,4562,28,2,222.75
13732,4563,71,1,374.89
13733,4564,1,2,585.67
13734,4564,78,1,121.77
13735,4565,121,4,317.45
13736,4565,13,3,186.29
13737,4565,33,-1,407.76
13738,4566,117,2,143.1
13739,4566,30,4,55.66
13740,4567,17,1,185.99
13741,4567,3,2,390.52
13742,4567,6,1,46.39
13743,4567,113,1,191.78
13744,4567,54,3,89.36
13745,4568,49,1,206.38
13746,4568,57,3,213.11
13747,4568,2,1,190.97
13748,4568,27,2,112.66
13749,4569,104,1,98.77
13750,4569,90,1,56.52
13751,4569,32,2,105.62
13752,4569,15,1,81.29
13753,4569,62,2,205.40
13754,4570,88,1,238.01
13755,4570,30,0,43.65 JOD
13756,4570,25,1,253.88
13757,4570,137,2,307.7
13758,4571,24,5,360.88
13759,4571,62,1,205.40
13760,4572,32,0,105.62
13761,4572,131,1,396.05
13762,4573,77,4,101.15
13763,4573,10,2,28.04
13764,4574,5,0,407.25
13765,4574,121,3,317.45
13766,4574,19,2,87.54
13767,4575,99,1,140.32
13768,4575,129,-1,535.98
13769,4576,54,2,89.36
13770,4576,110,3,207.79
13771,4576,128,1,369.54
13772,4576,136,1,314.21
13773,4577,36,3,19.30
13774,4577,135,2,18.43
13775,4578,28,2,222.75
13776,4578,65,1,308.91
13777,4578,93,5,
13778,4579,65,1,308.91
13779,4579,48,4,23.1
13780,4579,16,0,148.16
13781,4579,29,1,181.96
13782,4579,70,1,379.91
13783,4580,134,1,40.0
13784,4580,82,3,244.2
13785,4580,44,1,106.04
13786,4580,56,1,31.92
13787,4581,6,1,46.39
13788,4581,129,2,$535.98
13789,4582,64,2,265.5
13790,4582,56,0,31.92
13791,4582,4,2,546.12
13792,4583,46,2,136.73
13793,4584,57,3,213.11
13794,4584,134,1,$40.00
13795,4584,41,0,191.67
13796,4585,115,1,302.06
13797,4585,116,1,359.58
13798,4586,27,1,112.66
13799,4586,33,2,407.76
13800,4586,133,1,97.51
13801,4586,96,1,84.49
13802,4587,108,0,242.9
13803,4587,115,3,302.06
13804,4588,132,4,82.53
13805,4589,135,1,18.43
13806,4590,58,1,109.02
13807,4590,72,1,437.24
13808,4590,77,1,101.15
13809,4590,16,4,148.16
13810,4591,135,1,23.69
13811,4591,129,4,535.98
13812,4591,67,3,291.96
13813,4591,90,1,56.52
13814,4592,5,2,407.25
13815,4592,20,1,110.76
13816,4592,96,1,84.49
13817,4592,79,5,210.80
13818,4592,73,1,331.02
13819,4593,133,5,97.51
13820,4594,12,4,214.91
13821,4594,118,1,306.5
13822,4595,101,2,95.6
13823,4596,110,2,193.85
13824,4596,134,3,40.0
13825,4597,70,2,379.91
13826,4597,35,1,152.88
13827,4597,64,1,265.50
13828,4598,47,3,627.32
13829,4599,1,2,585.67
13830,4599,99,1,140.32
13831,4600,119,1,344.11
13832,4600,48,1,23.1
13833,4600,72,1,404.5
13834,4600,21,1,19.91
13835,4600,130,0,59.94
13836,4601,17,1,185.99
13837,4601,30,1,43.65
13838,4602,36,2,19.3
13839,4602,126,4,200.63
13840,4602,20,3,163.55
13841,4602,90,4,56.52
13842,4602,75,1,347.56
13843,4603,86,1,164.39
13844,4604,120,2,201.77
13845,4605,77,1,101.15
13846,4606,80,-1,144.45
13847,4606,13,2,186.29
13848,4607,71,2,325.59
13849,4607,127,1,587.72
13850,4607,9999,3,319.19
13851,4608,123,1,151.87
13852,4608,80,2,144.45
13853,4608,20,1,110.76
13854,4608,24,1,360.88
13855,4609,86,3,95.58
13856,4609,47,3,627.32
13857,4610,5,5,407.25
13858,4611,54,2,48.79
13859,4611,94,3,389.5
13860,4611,19,3,67.77
13861,4612,116,1,359.58
13862,4613,121,3,317.45
13863,4613,85,1,8.08
13864,4613,96,1,84.49
13865,4613,15,2,87.15
13866,4614,84,1,455.31
13867,4614,127,2,587.72
13868,4614,110,1,193.85
13869,4614,92,1,339.88
13870,4614,65,2,308.91
13871,4615,21,1,11.87
13872,4615,93,0,345.11
13873,4616,90,3,46.87
13874,4616,43,2,330.6
13875,4616,69,1,175.49
13876,4617,55,2,216.25
13877,4617,33,3,407.76
13878,4617,94,4,389.50
13879,4617,76,1,383.3
13880,4617,54,3,89.36
13881,4618,120,2,201.77
13882,4618,53,2,37.16
13883,4619,30,1,43.65
13884,4619,7,1,152.65
13885,4619,75,3,347.56
13886,4619,56,1,31.92
13887,4619,39,2,253.25
13888,4620,60,1,23.39
13889,4620,84,1,455.31
13890,4621,131,1,396.05
13891,4622,70,2,379.91
13892,4622,71,1,377.27
13893,4622,80,1,144.45
13894,4622,98,4,243.42
13895,4622,25,1,253.88
13896,4623,110,2,193.85
13897,4623,106,0,252.84 JOD
13898,4623,91,1,243.25
13899,4623,27,1,112.66
13900,4623,70,1,379.91 JOD
13901,4624,42,3,91.53
13902,4624,83,2,319.19
13903,4625,104,1,98.77
13904,4625,74,5,34.31
13905,4625,108,2,242.9
13906,4625,50,2,397.99
13907,4625,4,2,546.12
13908,4626,48,2,23.1
13909,4626,1,2,585.67
13910,4626,98,3,261.85
13911,4626,59,5,169.88
13912,4626,111,1,$291.81
13913,4627,137,1,307.7
13914,4628,5,2,407.25
13915,4628,32,2,105.62
13916,4628,75,3,306.7
13917,4629,34,1,220.1
13918,4629,65,2,
13919,4629,86,1,164.39
13920,4629,72,1,404.5
13921,4630,132,1,82.53
13922,4630,72,1,404.5
13923,4631,7,2,152.65
13924,4631,9,2,178.19
13925,4631,59,-1,169.88
13926,4632,12,1,214.91
13927,4632,20,3,$110.76
13928,4632,45,2,479.16
13929,4632,134,-1,40.00
13930,4633,101,3,95.60
13931,4633,82,1,244.20
13932,4633,23,2,68.95
13933,4633,66,1,231.0
13934,4634,22,3,36.29
13935,4635,16,1,148.15
13936,4635,20,1,110.76
13937,4635,36,2,13.44
13938,4635,125,1,552.19
13939,4636,22,2,36.29
13940,4636,25,0,$253.88
13941,4636,55,1,216.25
13942,4636,105,2,528.06
13943,4636,112,1,183.26
13944,4637,25,1,253.88
13945,4637,26,1,264.67
13946,4637,34,2,220.1
13947,4638,110,4,193.85
13948,4639,76,3,383.3
13949,4639,99,1,140.32
13950,4639,16,1,$175.63
13951,4639,49,-1,206.38
13952,4640,74,1,40.19
13953,4640,57,5,213.11
13954,4641,56,2,$31.92
13955,4641,120,3,201.77
13956,4641,134,4,40.0
13957,4642,104,3,98.77
13958,4643,114,1,403.81
13959,4643,68,1,304.43
13960,4643,38,3,454.8
13961,4643,95,1,545.43
13962,4644,23,1,68.95
13963,4644,103,1,244.5
13964,4645,82,2,248.45
13965,4645,57,1,213.11
13966,4646,30,2,$43.65
13967,4646,58,4,109.02
13968,4646,84,1,455.31
13969,4646,117,1,143.1
13970,4646,76,1,383.3
13971,4647,137,3,307.7
13972,4648,48,1,23.1
13973,4648,66,3,231.0
13974,4648,38,2,454.8
13975,4649,38,4,454.8
13976,4649,107,-1,376.14
13977,4649,32,1,$105.62
13978,4650,2,5,190.97
13979,4651,106,0,252.84
13980,4651,53,2,37.16
13981,4651,14,1,429.63
13982,4652,110,2,193.85
13983,4652,57,2,213.11
13984,4653,90,4,56.52
13985,4654,66,1,231.0
13986,4655,19,3,67.77
13987,4656,120,1,201.77
13988,4656,57,3,213.11
13989,4657,90,1,56.52
13990,4657,43,2,330.6
13991,4657,95,2,545.43
13992,4658,19,2,67.77
13993,4659,111,2,291.81
13994,4660,18,2,$128.87
13995,4660,32,1,105.62
13996,4661,21,4,15.67
13997,4661,50,2,397.99
13998,4661,36,4,19.30
13999,4662,9999,1,330.60
14000,4663,80,2,144.45
14001,4663,92,2,339.88
14002,4664,71,1,374.89
14003,4664,95,2,545.43
14004,4664,106,1,252.84
14005,4664,34,4,220.1
14006,4665,126,1,200.63
14007,4665,11,1,489.65
14008,4666,106,5,252.84
14009,4667,22,2,36.29
14010,4667,127,1,587.72
14011,4667,32,0,105.62
14012,4667,78,2,121.77
14013,4667,113,1,191.78
14014,4668,131,1,396.05
14015,4668,9999,1,242.9
14016,4668,110,1,193.85 JOD
14017,4668,4,4,546.12
14018,4668,72,1,404.50
14019,4669,123,2,151.87
14020,4669,3,4,390.52
14021,4670,100,-1,249.16
14022,4671,79,1,210.8
14023,4672,118,4,306.5
14024,4672,103,1,244.5
14025,4672,62,2,205.40
14026,4673,113,2,191.78
14027,4673,108,1,242.9
14028,4673,26,2,264.67
14029,4674,101,4,95.6
14030,4675,79,2,210.8
14031,4675,101,1,95.6
14032,4676,90,0,56.52
14033,4676,106,2,143.72
14034,4676,101,1,95.60
14035,4676,33,1,407.76
14036,4677,127,1,587.72
14037,4677,54,1,
14038,4678,21,2,14.38
14039,4678,32,1,105.62
14040,4678,117,3,143.10
14041,4678,30,5,43.65
14042,4679,56,1,31.92
14043,4679,5,1,407.25
14044,4679,16,3,148.16
14045,4680,39,1,253.25
14046,4680,28,1,128.91
14047,4681,43,2,330.6
14048,4681,8,1,307.7
14049,4681,115,5,302.06
14050,4681,80,2,106.58
14051,4681,118,2,306.5
14052,4682,52,3,117.33
14053,4682,21,3,14.38
14054,4682,6,1,46.39
14055,4682,116,1,359.58
14056,4683,135,3,18.43
14057,4683,78,2,121.77
14058,4684,76,1,379.36
14059,4685,53,1,37.16
14060,4685,28,1,206.51
14061,4685,125,1,552.19 JOD
14062,4685,95,1,545.43
14063,4685,133,1,97.51
14064,4686,40,5,199.53
14065,4686,92,1,339.88
14066,4687,90,2,56.52
14067,4688,137,3,307.7
14068,4688,2,3,190.97
14069,4688,71,4,339.08
14070,4688,129,1,535.98
14071,4688,79,1,
14072,4689,21,1,14.38
14073,4689,18,4,193.29
14074,4689,93,3,345.11
14075,4689,30,2,43.65
14076,4690,68,1,304.43
